user_id,movie,rating,timestamp
170,Movie_50,3,2020-01-12 02:00:00
280,Movie_40,3,2020-01-12 03:00:00
160,Movie_24,5,2020-01-12 04:00:00
37,Movie_62,2,2020-01-12 05:00:00
124,Movie_43,3,2020-01-12 06:00:00
108,Movie_75,2,2020-01-12 07:00:00
39,Movie_89,3,2020-01-12 08:00:00
486,Movie_76,5,2020-01-12 09:00:00
430,Movie_98,4,2020-01-12 10:00:00
241,Movie_68,5,2020-01-12 11:00:00
58,Movie_23,1,2020-01-12 12:00:00
61,Movie_27,3,2020-01-12 13:00:00
208,Movie_8,1,2020-01-12 14:00:00
263,Movie_65,1,2020-01-12 15:00:00
453,Movie_51,2,2020-01-12 16:00:00
159,Movie_99,3,2020-01-12 17:00:00
53,Movie_27,1,2020-01-12 18:00:00
396,Movie_3,4,2020-01-12 19:00:00
29,Movie_19,1,2020-01-12 20:00:00
72,Movie_49,4,2020-01-12 21:00:00
368,Movie_31,2,2020-01-12 22:00:00
274,Movie_63,1,2020-01-12 23:00:00
241,Movie_76,5,2020-01-13 00:00:00
366,Movie_58,2,2020-01-13 01:00:00
347,Movie_52,4,2020-01-13 02:00:00
123,Movie_58,2,2020-01-13 03:00:00
420,Movie_25,1,2020-01-13 04:00:00
63,Movie_17,3,2020-01-13 05:00:00
102,Movie_59,3,2020-01-13 06:00:00
419,Movie_69,4,2020-01-13 07:00:00
461,Movie_95,4,2020-01-13 08:00:00
492,Movie_16,3,2020-01-13 09:00:00
478,Movie_18,4,2020-01-13 10:00:00
489,Movie_16,2,2020-01-13 11:00:00
206,Movie_6,5,2020-01-13 12:00:00
186,Movie_67,5,2020-01-13 13:00:00
361,Movie_62,2,2020-01-13 14:00:00
181,Movie_88,5,2020-01-13 15:00:00
489,Movie_12,1,2020-01-13 16:00:00
415,Movie_96,2,2020-01-13 17:00:00
357,Movie_41,4,2020-01-13 18:00:00
349,Movie_49,2,2020-01-13 19:00:00
403,Movie_39,3,2020-01-13 20:00:00
129,Movie_93,4,2020-01-13 21:00:00
293,Movie_87,3,2020-01-13 22:00:00
476,Movie_68,4,2020-01-13 23:00:00
120,Movie_37,5,2020-01-14 00:00:00
403,Movie_22,2,2020-01-14 01:00:00
119,Movie_54,1,2020-01-14 02:00:00
272,Movie_76,4,2020-01-14 03:00:00
139,Movie_87,4,2020-01-14 04:00:00
42,Movie_19,3,2020-01-14 05:00:00
410,Movie_47,5,2020-01-14 06:00:00
223,Movie_80,3,2020-01-14 07:00:00
162,Movie_46,3,2020-01-14 08:00:00
440,Movie_40,5,2020-01-14 09:00:00
318,Movie_32,1,2020-01-14 10:00:00
445,Movie_50,3,2020-01-14 11:00:00
86,Movie_6,3,2020-01-14 12:00:00
332,Movie_80,4,2020-01-14 13:00:00
437,Movie_91,5,2020-01-14 14:00:00
350,Movie_67,2,2020-01-14 15:00:00
333,Movie_44,1,2020-01-14 16:00:00
87,Movie_49,1,2020-01-14 17:00:00
181,Movie_63,5,2020-01-14 18:00:00
274,Movie_99,4,2020-01-14 19:00:00
365,Movie_35,4,2020-01-14 20:00:00
11,Movie_84,5,2020-01-14 21:00:00
178,Movie_75,4,2020-01-14 22:00:00
255,Movie_38,1,2020-01-14 23:00:00
154,Movie_74,1,2020-01-15 00:00:00
424,Movie_69,2,2020-01-15 01:00:00
128,Movie_65,5,2020-01-15 02:00:00
258,Movie_33,3,2020-01-15 03:00:00
249,Movie_74,3,2020-01-15 04:00:00
179,Movie_64,2,2020-01-15 05:00:00
418,Movie_57,2,2020-01-15 06:00:00
496,Movie_4,4,2020-01-15 07:00:00
196,Movie_75,2,2020-01-15 08:00:00
427,Movie_99,2,2020-01-15 09:00:00
380,Movie_80,3,2020-01-15 10:00:00
323,Movie_42,4,2020-01-15 11:00:00
36,Movie_21,2,2020-01-15 12:00:00
12,Movie_44,2,2020-01-15 13:00:00
281,Movie_75,4,2020-01-15 14:00:00
212,Movie_94,5,2020-01-15 15:00:00
222,Movie_4,4,2020-01-15 16:00:00
284,Movie_22,3,2020-01-15 17:00:00
214,Movie_100,5,2020-01-15 18:00:00
88,Movie_61,1,2020-01-15 19:00:00
230,Movie_51,4,2020-01-15 20:00:00
336,Movie_3,3,2020-01-15 21:00:00
18,Movie_60,5,2020-01-15 22:00:00
402,Movie_24,4,2020-01-15 23:00:00
184,Movie_17,2,2020-01-16 00:00:00
445,Movie_30,4,2020-01-16 01:00:00
182,Movie_92,1,2020-01-16 02:00:00
266,Movie_51,4,2020-01-16 03:00:00
363,Movie_52,5,2020-01-16 04:00:00
428,Movie_54,5,2020-01-16 05:00:00
401,Movie_18,4,2020-01-16 06:00:00
110,Movie_37,5,2020-01-16 07:00:00
163,Movie_51,2,2020-01-16 08:00:00
268,Movie_66,4,2020-01-16 09:00:00
384,Movie_86,2,2020-01-16 10:00:00
376,Movie_19,2,2020-01-16 11:00:00
495,Movie_95,3,2020-01-16 12:00:00
61,Movie_18,4,2020-01-16 13:00:00
232,Movie_33,5,2020-01-16 14:00:00
33,Movie_31,2,2020-01-16 15:00:00
388,Movie_3,3,2020-01-16 16:00:00
181,Movie_39,4,2020-01-16 17:00:00
165,Movie_43,4,2020-01-16 18:00:00
157,Movie_52,1,2020-01-16 19:00:00
437,Movie_68,1,2020-01-16 20:00:00
162,Movie_3,2,2020-01-16 21:00:00
415,Movie_43,1,2020-01-16 22:00:00
357,Movie_3,2,2020-01-16 23:00:00
129,Movie_55,5,2020-01-17 00:00:00
23,Movie_40,2,2020-01-17 01:00:00
59,Movie_28,1,2020-01-17 02:00:00
413,Movie_86,5,2020-01-17 03:00:00
68,Movie_94,1,2020-01-17 04:00:00
189,Movie_16,2,2020-01-17 05:00:00
442,Movie_9,3,2020-01-17 06:00:00
42,Movie_1,4,2020-01-17 07:00:00
66,Movie_37,1,2020-01-17 08:00:00
40,Movie_15,2,2020-01-17 09:00:00
440,Movie_25,5,2020-01-17 10:00:00
102,Movie_77,1,2020-01-17 11:00:00
337,Movie_100,1,2020-01-17 12:00:00
193,Movie_96,4,2020-01-17 13:00:00
356,Movie_97,2,2020-01-17 14:00:00
261,Movie_92,3,2020-01-17 15:00:00
102,Movie_36,5,2020-01-17 16:00:00
150,Movie_78,2,2020-01-17 17:00:00
316,Movie_18,5,2020-01-17 18:00:00
210,Movie_73,1,2020-01-17 19:00:00
293,Movie_51,4,2020-01-17 20:00:00
315,Movie_87,4,2020-01-17 21:00:00
88,Movie_96,3,2020-01-17 22:00:00
264,Movie_25,4,2020-01-17 23:00:00
387,Movie_36,1,2020-01-18 00:00:00
74,Movie_78,3,2020-01-18 01:00:00
439,Movie_3,2,2020-01-18 02:00:00
107,Movie_48,4,2020-01-18 03:00:00
15,Movie_41,3,2020-01-18 04:00:00
29,Movie_46,1,2020-01-18 05:00:00
263,Movie_65,5,2020-01-18 06:00:00
398,Movie_62,5,2020-01-18 07:00:00
161,Movie_6,1,2020-01-18 08:00:00
305,Movie_45,1,2020-01-18 09:00:00
151,Movie_76,5,2020-01-18 10:00:00
380,Movie_22,3,2020-01-18 11:00:00
353,Movie_49,5,2020-01-18 12:00:00
74,Movie_23,1,2020-01-18 13:00:00
303,Movie_57,4,2020-01-18 14:00:00
421,Movie_3,2,2020-01-18 15:00:00
263,Movie_20,4,2020-01-18 16:00:00
283,Movie_54,4,2020-01-18 17:00:00
436,Movie_36,1,2020-01-18 18:00:00
283,Movie_11,5,2020-01-18 19:00:00
405,Movie_14,3,2020-01-18 20:00:00
316,Movie_42,4,2020-01-18 21:00:00
46,Movie_80,5,2020-01-18 22:00:00
76,Movie_34,3,2020-01-18 23:00:00
292,Movie_12,4,2020-01-19 00:00:00
201,Movie_53,3,2020-01-19 01:00:00
326,Movie_96,5,2020-01-19 02:00:00
454,Movie_41,2,2020-01-19 03:00:00
57,Movie_93,5,2020-01-19 04:00:00
493,Movie_82,1,2020-01-19 05:00:00
373,Movie_76,3,2020-01-19 06:00:00
106,Movie_2,2,2020-01-19 07:00:00
114,Movie_44,3,2020-01-19 08:00:00
13,Movie_62,3,2020-01-19 09:00:00
71,Movie_45,4,2020-01-19 10:00:00
285,Movie_3,1,2020-01-19 11:00:00
68,Movie_57,3,2020-01-19 12:00:00
369,Movie_88,5,2020-01-19 13:00:00
378,Movie_89,5,2020-01-19 14:00:00
324,Movie_91,4,2020-01-19 15:00:00
169,Movie_3,1,2020-01-19 16:00:00
256,Movie_86,1,2020-01-19 17:00:00
373,Movie_39,5,2020-01-19 18:00:00
453,Movie_5,2,2020-01-19 19:00:00
100,Movie_12,4,2020-01-19 20:00:00
396,Movie_67,4,2020-01-19 21:00:00
153,Movie_46,5,2020-01-19 22:00:00
415,Movie_5,5,2020-01-19 23:00:00
416,Movie_33,2,2020-01-20 00:00:00
474,Movie_97,2,2020-01-20 01:00:00
42,Movie_83,1,2020-01-20 02:00:00
233,Movie_11,4,2020-01-20 03:00:00
203,Movie_30,4,2020-01-20 04:00:00
55,Movie_96,5,2020-01-20 05:00:00
148,Movie_85,1,2020-01-20 06:00:00
147,Movie_25,4,2020-01-20 07:00:00
100,Movie_10,1,2020-01-20 08:00:00
203,Movie_31,1,2020-01-20 09:00:00
379,Movie_62,5,2020-01-20 10:00:00
429,Movie_92,1,2020-01-20 11:00:00
30,Movie_30,2,2020-01-20 12:00:00
484,Movie_55,2,2020-01-20 13:00:00
267,Movie_19,3,2020-01-20 14:00:00
445,Movie_52,5,2020-01-20 15:00:00
365,Movie_84,3,2020-01-20 16:00:00
164,Movie_14,2,2020-01-20 17:00:00
188,Movie_7,3,2020-01-20 18:00:00
228,Movie_10,5,2020-01-20 19:00:00
192,Movie_65,5,2020-01-20 20:00:00
120,Movie_52,1,2020-01-20 21:00:00
288,Movie_59,4,2020-01-20 22:00:00
464,Movie_62,1,2020-01-20 23:00:00
258,Movie_19,5,2020-01-21 00:00:00
377,Movie_72,2,2020-01-21 01:00:00
50,Movie_38,2,2020-01-21 02:00:00
469,Movie_98,1,2020-01-21 03:00:00
271,Movie_9,5,2020-01-21 04:00:00
71,Movie_48,2,2020-01-21 05:00:00
214,Movie_74,5,2020-01-21 06:00:00
326,Movie_82,2,2020-01-21 07:00:00
91,Movie_79,5,2020-01-21 08:00:00
232,Movie_92,3,2020-01-21 09:00:00
157,Movie_12,5,2020-01-21 10:00:00
333,Movie_100,5,2020-01-21 11:00:00
455,Movie_67,1,2020-01-21 12:00:00
135,Movie_61,3,2020-01-21 13:00:00
112,Movie_35,4,2020-01-21 14:00:00
56,Movie_82,1,2020-01-21 15:00:00
35,Movie_100,4,2020-01-21 16:00:00
365,Movie_52,2,2020-01-21 17:00:00
401,Movie_38,4,2020-01-21 18:00:00
190,Movie_73,5,2020-01-21 19:00:00
459,Movie_6,4,2020-01-21 20:00:00
87,Movie_54,1,2020-01-21 21:00:00
486,Movie_79,1,2020-01-21 22:00:00
472,Movie_54,4,2020-01-21 23:00:00
468,Movie_8,1,2020-01-22 00:00:00
490,Movie_84,1,2020-01-22 01:00:00
87,Movie_59,4,2020-01-22 02:00:00
196,Movie_33,3,2020-01-22 03:00:00
487,Movie_23,3,2020-01-22 04:00:00
234,Movie_87,2,2020-01-22 05:00:00
476,Movie_66,1,2020-01-22 06:00:00
166,Movie_20,4,2020-01-22 07:00:00
410,Movie_61,1,2020-01-22 08:00:00
132,Movie_98,5,2020-01-22 09:00:00
199,Movie_47,1,2020-01-22 10:00:00
187,Movie_79,1,2020-01-22 11:00:00
255,Movie_69,3,2020-01-22 12:00:00
83,Movie_85,4,2020-01-22 13:00:00
310,Movie_70,1,2020-01-22 14:00:00
41,Movie_100,3,2020-01-22 15:00:00
247,Movie_42,2,2020-01-22 16:00:00
122,Movie_99,3,2020-01-22 17:00:00
177,Movie_74,3,2020-01-22 18:00:00
138,Movie_48,3,2020-01-22 19:00:00
366,Movie_100,1,2020-01-22 20:00:00
7,Movie_51,1,2020-01-22 21:00:00
215,Movie_38,2,2020-01-22 22:00:00
360,Movie_61,5,2020-01-22 23:00:00
95,Movie_85,5,2020-01-23 00:00:00
435,Movie_34,5,2020-01-23 01:00:00
61,Movie_61,2,2020-01-23 02:00:00
419,Movie_76,5,2020-01-23 03:00:00
492,Movie_75,5,2020-01-23 04:00:00
7,Movie_86,3,2020-01-23 05:00:00
419,Movie_31,1,2020-01-23 06:00:00
42,Movie_94,1,2020-01-23 07:00:00
324,Movie_15,3,2020-01-23 08:00:00
444,Movie_69,3,2020-01-23 09:00:00
148,Movie_61,3,2020-01-23 10:00:00
52,Movie_29,1,2020-01-23 11:00:00
401,Movie_37,5,2020-01-23 12:00:00
306,Movie_21,3,2020-01-23 13:00:00
133,Movie_88,2,2020-01-23 14:00:00
4,Movie_39,3,2020-01-23 15:00:00
47,Movie_97,4,2020-01-23 16:00:00
326,Movie_68,3,2020-01-23 17:00:00
185,Movie_96,1,2020-01-23 18:00:00
41,Movie_24,3,2020-01-23 19:00:00
273,Movie_51,4,2020-01-23 20:00:00
127,Movie_83,2,2020-01-23 21:00:00
410,Movie_1,5,2020-01-23 22:00:00
254,Movie_89,3,2020-01-23 23:00:00
181,Movie_25,4,2020-01-24 00:00:00
225,Movie_89,4,2020-01-24 01:00:00
34,Movie_62,2,2020-01-24 02:00:00
60,Movie_23,1,2020-01-24 03:00:00
130,Movie_18,3,2020-01-24 04:00:00
241,Movie_38,4,2020-01-24 05:00:00
397,Movie_11,2,2020-01-24 06:00:00
111,Movie_10,5,2020-01-24 07:00:00
120,Movie_57,4,2020-01-24 08:00:00
327,Movie_22,2,2020-01-24 09:00:00
441,Movie_93,1,2020-01-24 10:00:00
118,Movie_55,1,2020-01-24 11:00:00
300,Movie_57,4,2020-01-24 12:00:00
464,Movie_32,4,2020-01-24 13:00:00
132,Movie_62,3,2020-01-24 14:00:00
384,Movie_96,2,2020-01-24 15:00:00
143,Movie_7,4,2020-01-24 16:00:00
396,Movie_2,3,2020-01-24 17:00:00
201,Movie_58,3,2020-01-24 18:00:00
372,Movie_74,4,2020-01-24 19:00:00
376,Movie_89,1,2020-01-24 20:00:00
1,Movie_97,2,2020-01-24 21:00:00
374,Movie_24,2,2020-01-24 22:00:00
277,Movie_9,1,2020-01-24 23:00:00
73,Movie_97,4,2020-01-25 00:00:00
454,Movie_42,2,2020-01-25 01:00:00
196,Movie_41,4,2020-01-25 02:00:00
232,Movie_82,4,2020-01-25 03:00:00
483,Movie_46,3,2020-01-25 04:00:00
287,Movie_38,1,2020-01-25 05:00:00
66,Movie_91,4,2020-01-25 06:00:00
178,Movie_13,5,2020-01-25 07:00:00
355,Movie_94,1,2020-01-25 08:00:00
323,Movie_31,2,2020-01-25 09:00:00
173,Movie_39,3,2020-01-25 10:00:00
295,Movie_26,2,2020-01-25 11:00:00
471,Movie_10,2,2020-01-25 12:00:00
8,Movie_95,1,2020-01-25 13:00:00
332,Movie_24,2,2020-01-25 14:00:00
351,Movie_6,4,2020-01-25 15:00:00
481,Movie_13,2,2020-01-25 16:00:00
253,Movie_9,3,2020-01-25 17:00:00
235,Movie_14,3,2020-01-25 18:00:00
374,Movie_74,5,2020-01-25 19:00:00
370,Movie_42,3,2020-01-25 20:00:00
408,Movie_34,2,2020-01-25 21:00:00
375,Movie_100,3,2020-01-25 22:00:00
367,Movie_44,1,2020-01-25 23:00:00
262,Movie_5,3,2020-01-26 00:00:00
71,Movie_53,4,2020-01-26 01:00:00
139,Movie_27,1,2020-01-26 02:00:00
424,Movie_69,5,2020-01-26 03:00:00
184,Movie_25,4,2020-01-26 04:00:00
108,Movie_20,2,2020-01-26 05:00:00
369,Movie_89,2,2020-01-26 06:00:00
